studentId,fullName,degree,gpa,courseCode,courseTitle,credits,grade
GRA-016,Wade Stewart,B.S. Biology,388,BIO320,Ecology,3,C+
GRA-016,Wade Stewart,B.S. Biology,388,MATH130,Calculus I,3,C+
GRA-016,Wade Stewart,B.S. Biology,388,STAT215,Biostatistics,4,C+
GRA-017,Tess Zimmer,B.A. Economics,350,STAT200,Statistics,3,A-
GRA-017,Tess Zimmer,B.A. Economics,350,FIN220,Corporate Finance,4,B
GRA-017,Tess Zimmer,B.A. Economics,350,ECON340,Econometrics,3,B+
GRA-017,Tess Zimmer,B.A. Economics,350,HIST240,Economic History,3,A
GRA-017,Tess Zimmer,B.A. Economics,350,ECON310,Game Theory,3,A
GRA-017,Tess Zimmer,B.A. Economics,350,MATH210,Linear Algebra,3,A-
GRA-017,Tess Zimmer,B.A. Economics,350,ECON240,International Trade,3,A-
GRA-017,Tess Zimmer,B.A. Economics,350,ECON210,Macroeconomics,3,B+
GRA-017,Tess Zimmer,B.A. Economics,350,ECON410,Public Economics,3,B-
GRA-017,Tess Zimmer,B.A. Economics,350,ECON101,Microeconomics,3,B
GRA-018,Mia Uribe,B.S. Mechanical Engineering,307,ME230,Materials Science,3,A
GRA-018,Mia Uribe,B.S. Mechanical Engineering,307,ME330,Machine Design,4,C
GRA-018,Mia Uribe,B.S. Mechanical Engineering,307,ME210,Thermodynamics,3,A
GRA-018,Mia Uribe,B.S. Mechanical Engineering,307,MATH251,Differential Equations,3,C
GRA-018,Mia Uribe,B.S. Mechanical Engineering,307,ME310,Fluid Mechanics,4,A
GRA-018,Mia Uribe,B.S. Mechanical Engineering,307,PHYS121,Physics I,4,B+
GRA-018,Mia Uribe,B.S. Mechanical Engineering,307,ME101,Engineering Mechanics,3,B
GRA-018,Mia Uribe,B.S. Mechanical Engineering,307,ME410,Heat Transfer,3,B+
GRA-018,Mia Uribe,B.S. Mechanical Engineering,307,ME420,Control Systems,4,B+
GRA-018,Mia Uribe,B.S. Mechanical Engineering,307,ENGR300,Engineering Ethics,3,B+
GRA-019,Liam Park,B.S. Computer Science,353,CS330,Computer Architecture,3,B-
GRA-019,Liam Park,B.S. Computer Science,353,CS101,Intro to Computer Science,3,B
GRA-019,Liam Park,B.S. Computer Science,353,STAT310,Probability,3,A
GRA-019,Liam Park,B.S. Computer Science,353,MATH420,Cryptography,3,C
GRA-019,Liam Park,B.S. Computer Science,353,CS360,Operating Systems,3,C
GRA-019,Liam Park,B.S. Computer Science,353,CS470,Software Engineering,4,A-
GRA-019,Liam Park,B.S. Computer Science,353,CS201,Programming Languages,3,A
GRA-019,Liam Park,B.S. Computer Science,353,CS240,Data Structures,3,B-
GRA-019,Liam Park,B.S. Computer Science,353,CS320,Algorithms,3,B-
GRA-019,Liam Park,B.S. Computer Science,353,CS420,Networks,3,B+
GRA-020,Yale Wang,B.S. Biology,375,MATH130,Calculus I,3,A
GRA-020,Yale Wang,B.S. Biology,375,BCHM310,Biochemistry,3,B-
GRA-020,Yale Wang,B.S. Biology,375,BIO320,Ecology,3,C
GRA-020,Yale Wang,B.S. Biology,375,BIO101,General Biology,3,B
GRA-020,Yale Wang,B.S. Biology,375,BIO305,Genetics,4,A-
GRA-020,Yale Wang,B.S. Biology,375,STAT215,Biostatistics,4,C
GRA-020,Yale Wang,B.S. Biology,375,CHEM210,Organic Chemistry,3,B
GRA-020,Yale Wang,B.S. Biology,375,BIO410,Microbiology,3,B+
GRA-020,Yale Wang,B.S. Biology,375,CHEM110,General Chemistry,3,B-
GRA-020,Yale Wang,B.S. Biology,375,BIO210,Cell Biology,3,B+
GRA-021,Kent Singh,B.S. Computer Science,396,STAT310,Probability,3,A
GRA-021,Kent Singh,B.S. Computer Science,396,CS101,Intro to Computer Science,4,A-
GRA-021,Kent Singh,B.S. Computer Science,396,CS201,Programming Languages,3,A-
GRA-021,Kent Singh,B.S. Computer Science,396,MATH420,Cryptography,3,B+
GRA-021,Kent Singh,B.S. Computer Science,396,CS240,Data Structures,3,A
GRA-021,Kent Singh,B.S. Computer Science,396,CS320,Algorithms,4,A-
GRA-021,Kent Singh,B.S. Computer Science,396,CS330,Computer Architecture,3,B+
GRA-021,Kent Singh,B.S. Computer Science,396,CS360,Operating Systems,3,C
GRA-021,Kent Singh,B.S. Computer Science,396,CS470,Software Engineering,3,A-
GRA-021,Kent Singh,B.S. Computer Science,396,CS410,Databases,4,C
GRA-022,Gail Ali,B.S. Biology,303,BIO210,Cell Biology,3,A-
GRA-022,Gail Ali,B.S. Biology,303,BCHM310,Biochemistry,3,B+
GRA-022,Gail Ali,B.S. Biology,303,MATH130,Calculus I,4,C
GRA-022,Gail Ali,B.S. Biology,303,CHEM110,General Chemistry,3,B
GRA-022,Gail Ali,B.S. Biology,303,BIO320,Ecology,3,B+
GRA-022,Gail Ali,B.S. Biology,303,CHEM210,Organic Chemistry,4,B+
GRA-022,Gail Ali,B.S. Biology,303,BIO101,General Biology,3,B
GRA-022,Gail Ali,B.S. Biology,303,BIO305,Genetics,4,A-
GRA-022,Gail Ali,B.S. Biology,303,BIO410,Microbiology,3,B-
GRA-022,Gail Ali,B.S. Biology,303,STAT215,Biostatistics,3,B
GRA-023,Kai Young,B.S. Mechanical Engineering,397,ME330,Machine Design,3,A
GRA-023,Kai Young,B.S. Mechanical Engineering,397,MATH251,Differential Equations,4,A
GRA-023,Kai Young,B.S. Mechanical Engineering,397,PHYS121,Physics I,3,A
GRA-023,Kai Young,B.S. Mechanical Engineering,397,ME101,Engineering Mechanics,3,B+
GRA-023,Kai Young,B.S. Mechanical Engineering,397,ME210,Thermodynamics,4,B-
GRA-023,Kai Young,B.S. Mechanical Engineering,397,ME230,Materials Science,3,B+
GRA-023,Kai Young,B.S. Mechanical Engineering,397,ME420,Control Systems,3,A
GRA-023,Kai Young,B.S. Mechanical Engineering,397,ME410,Heat Transfer,4,B+
GRA-023,Kai Young,B.S. Mechanical Engineering,397,ME310,Fluid Mechanics,3,A-
GRA-023,Kai Young,B.S. Mechanical Engineering,397,ENGR300,Engineering Ethics,4,A
GRA-024,Umar Tran,B.S. Computer Science,305,CS201,Programming Languages,3,B+
GRA-024,Umar Tran,B.S. Computer Science,305,STAT310,Probability,4,B+
GRA-024,Umar Tran,B.S. Computer Science,305,CS410,Databases,3,A-
GRA-024,Umar Tran,B.S. Computer Science,305,CS320,Algorithms,3,B+
GRA-024,Umar Tran,B.S. Computer Science,305,CS101,Intro to Computer Science,4,B
GRA-024,Umar Tran,B.S. Computer Science,305,CS240,Data Structures,3,A-
GRA-024,Umar Tran,B.S. Computer Science,305,CS360,Operating Systems,4,B+
GRA-024,Umar Tran,B.S. Computer Science,305,CS330,Computer Architecture,3,A-
GRA-024,Umar Tran,B.S. Computer Science,305,CS420,Networks,3,A-
GRA-024,Umar Tran,B.S. Computer Science,305,MATH420,Cryptography,4,A-
GRA-025,Umar Jensen,B.A. Psychology,284,PSY330,Social Psychology,3,B
GRA-025,Umar Jensen,B.A. Psychology,284,PSY310,Abnormal Psychology,3,C
GRA-025,Umar Jensen,B.A. Psychology,284,PSY410,Research Methods,4,B+
GRA-025,Umar Jensen,B.A. Psychology,284,PHIL220,Ethics,3,A
GRA-025,Umar Jensen,B.A. Psychology,284,PSY230,Developmental Psychology,3,B+
GRA-025,Umar Jensen,B.A. Psychology,284,SOC210,Sociology,4,A-
GRA-025,Umar Jensen,B.A. Psychology,284,PSY210,Cognitive Psychology,3,B-
GRA-025,Umar Jensen,B.A. Psychology,284,STAT205,Behavioral Statistics,3,C+
GRA-025,Umar Jensen,B.A. Psychology,284,BIO150,Neuroscience,3,B+
GRA-025,Umar Jensen,B.A. Psychology,284,PSY101,Intro to Psychology,3,B-
GRA-026,Kai Yates,B.S. Mechanical Engineering,332,ENGR300,Engineering Ethics,4,A-
GRA-026,Kai Yates,B.S. Mechanical Engineering,332,ME420,Control Systems,3,B-
GRA-026,Kai Yates,B.S. Mechanical Engineering,332,ME210,Thermodynamics,3,B+
GRA-026,Kai Yates,B.S. Mechanical Engineering,332,PHYS121,Physics I,4,A-
GRA-026,Kai Yates,B.S. Mechanical Engineering,332,MATH251,Differential Equations,3,A-
GRA-026,Kai Yates,B.S. Mechanical Engineering,332,ME101,Engineering Mechanics,3,C
GRA-026,Kai Yates,B.S. Mechanical Engineering,332,ME330,Machine Design,3,C
GRA-026,Kai Yates,B.S. Mechanical Engineering,332,ME410,Heat Transfer,3,B+
GRA-026,Kai Yates,B.S. Mechanical Engineering,332,ME310,Fluid Mechanics,3,B+
GRA-026,Kai Yates,B.S. Mechanical Engineering,332,ME230,Materials Science,3,B-
GRA-027,Ruby Zhao,B.A. Economics,339,ECON340,Econometrics,4,C
GRA-027,Ruby Zhao,B.A. Economics,339,FIN220,Corporate Finance,3,B+
GRA-027,Ruby Zhao,B.A. Economics,339,ECON310,Game Theory,3,B+
GRA-027,Ruby Zhao,B.A. Economics,339,ECON240,International Trade,4,A
GRA-027,Ruby Zhao,B.A. Economics,339,HIST240,Economic History,4,C
GRA-027,Ruby Zhao,B.A. Economics,339,MATH210,Linear Algebra,3,A-
GRA-027,Ruby Zhao,B.A. Economics,339,STAT200,Statistics,3,B+
GRA-027,Ruby Zhao,B.A. Economics,339,ECON410,Public Economics,4,B-
GRA-027,Ruby Zhao,B.A. Economics,339,ECON210,Macroeconomics,3,B+
GRA-027,Ruby Zhao,B.A. Economics,339,ECON101,Microeconomics,3,A-
GRA-028,Sam Vega,B.S. Biology,317,BIO410,Microbiology,3,A-
GRA-028,Sam Vega,B.S. Biology,317,CHEM110,General Chemistry,3,B+
GRA-028,Sam Vega,B.S. Biology,317,BCHM310,Biochemistry,4,C+
GRA-028,Sam Vega,B.S. Biology,317,BIO101,General Biology,3,B+
GRA-028,Sam Vega,B.S. Biology,317,BIO210,Cell Biology,3,A
GRA-028,Sam Vega,B.S. Biology,317,MATH130,Calculus I,3,A-
GRA-028,Sam Vega,B.S. Biology,317,BIO305,Genetics,3,A
GRA-028,Sam Vega,B.S. Biology,317,BIO320,Ecology,4,A
GRA-028,Sam Vega,B.S. Biology,317,CHEM210,Organic Chemistry,3,A
GRA-028,Sam Vega,B.S. Biology,317,STAT215,Biostatistics,3,B-
GRA-029,Nina Ford,B.A. Psychology,288,BIO150,Neuroscience,3,B+
GRA-029,Nina Ford,B.A. Psychology,288,PSY410,Research Methods,3,B+
GRA-029,Nina Ford,B.A. Psychology,288,PSY230,Developmental Psychology,3,B-
GRA-029,Nina Ford,B.A. Psychology,288,PHIL220,Ethics,3,A-
GRA-029,Nina Ford,B.A. Psychology,288,PSY310,Abnormal Psychology,4,C
GRA-029,Nina Ford,B.A. Psychology,288,STAT205,Behavioral Statistics,3,B+
GRA-029,Nina Ford,B.A. Psychology,288,SOC210,Sociology,4,C
GRA-029,Nina Ford,B.A. Psychology,288,PSY101,Intro to Psychology,3,B+
GRA-029,Nina Ford,B.A. Psychology,288,PSY330,Social Psychology,3,B+
GRA-029,Nina Ford,B.A. Psychology,288,PSY210,Cognitive Psychology,3,C
GRA-030,Yale Uribe,B.S. Biology,300,BIO320,Ecology,4,B-
GRA-030,Yale Uribe,B.S. Biology,300,CHEM210,Organic Chemistry,3,B+
GRA-030,Yale Uribe,B.S. Biology,300,BIO305,Genetics,4,C+
GRA-030,Yale Uribe,B.S. Biology,300,BIO210,Cell Biology,3,B-
GRA-030,Yale Uribe,B.S. Biology,300,CHEM110,General Chemistry,3,A-
GRA-030,Yale Uribe,B.S. Biology,300,BCHM310,Biochemistry,4,C+
GRA-030,Yale Uribe,B.S. Biology,300,BIO101,General Biology,4,B+
GRA-030,Yale Uribe,B.S. Biology,300,MATH130,Calculus I,3,A
GRA-030,Yale Uribe,B.S. Biology,300,BIO410,Microbiology,3,A
GRA-030,Yale Uribe,B.S. Biology,300,STAT215,Biostatistics,3,C+
GRA-031,Owen Zimmer,B.S. Biology,390,STAT215,Biostatistics,4,A
GRA-031,Owen Zimmer,B.S. Biology,390,CHEM110,General Chemistry,3,B+
GRA-031,Owen Zimmer,B.S. Biology,390,BIO320,Ecology,3,C+
GRA-031,Owen Zimmer,B.S. Biology,390,CHEM210,Organic Chemistry,4,A-
GRA-031,Owen Zimmer,B.S. Biology,390,BIO410,Microbiology,4,B+
GRA-031,Owen Zimmer,B.S. Biology,390,MATH130,Calculus I,3,B
GRA-031,Owen Zimmer,B.S. Biology,390,BIO305,Genetics,4,C+
GRA-031,Owen Zimmer,B.S. Biology,390,BIO101,General Biology,3,A
GRA-031,Owen Zimmer,B.S. Biology,390,BIO210,Cell Biology,4,B+
GRA-031,Owen Zimmer,B.S. Biology,390,BCHM310,Biochemistry,4,A-
GRA-032,Luna Ross,B.A. Economics,399,ECON310,Game Theory,3,B
GRA-032,Luna Ross,B.A. Economics,399,FIN220,Corporate Finance,4,A-
GRA-032,Luna Ross,B.A. Economics,399,ECON340,Econometrics,3,A-
GRA-032,Luna Ross,B.A. Economics,399,STAT200,Statistics,4,B
GRA-032,Luna Ross,B.A. Economics,399,ECON240,International Trade,3,C
GRA-032,Luna Ross,B.A. Economics,399,HIST240,Economic History,3,B
GRA-032,Luna Ross,B.A. Economics,399,MATH210,Linear Algebra,3,C
GRA-032,Luna Ross,B.A. Economics,399,ECON410,Public Economics,3,A
GRA-032,Luna Ross,B.A. Economics,399,ECON210,Macroeconomics,4,A
GRA-032,Luna Ross,B.A. Economics,399,ECON101,Microeconomics,3,B-
GRA-033,Kent Ford,B.S. Biology,329,BIO101,General Biology,3,C
GRA-033,Kent Ford,B.S. Biology,329,BIO210,Cell Biology,3,B
GRA-033,Kent Ford,B.S. Biology,329,STAT215,Biostatistics,3,B+
GRA-033,Kent Ford,B.S. Biology,329,CHEM210,Organic Chemistry,4,A
GRA-033,Kent Ford,B.S. Biology,329,BIO305,Genetics,4,B
GRA-033,Kent Ford,B.S. Biology,329,MATH130,Calculus I,3,A
GRA-033,Kent Ford,B.S. Biology,329,BIO320,Ecology,4,C+
GRA-033,Kent Ford,B.S. Biology,329,BIO410,Microbiology,4,A-
GRA-033,Kent Ford,B.S. Biology,329,CHEM110,General Chemistry,4,B+
GRA-033,Kent Ford,B.S. Biology,329,BCHM310,Biochemistry,4,B+
GRA-034,Seth Underwood,B.S. Mechanical Engineering,283,PHYS121,Physics I,3,B+
GRA-034,Seth Underwood,B.S. Mechanical Engineering,283,ME101,Engineering Mechanics,3,A
GRA-034,Seth Underwood,B.S. Mechanical Engineering,283,ME230,Materials Science,3,B+
GRA-034,Seth Underwood,B.S. Mechanical Engineering,283,ME420,Control Systems,3,C+
